time,observation,MIROC-MIROC5_CLMcom-CCLM4-8-17,MIROC-MIROC5_GERICS-REMO2015,MIROC-MIROC5_CLMcom-CCLM4-8-17_min,MIROC-MIROC5_CLMcom-CCLM4-8-17_pred,MIROC-MIROC5_CLMcom-CCLM4-8-17_max,MIROC-MIROC5_GERICS-REMO2015_min,MIROC-MIROC5_GERICS-REMO2015_pred,MIROC-MIROC5_GERICS-REMO2015_max
1968-10-01,NA,7.72388610839846,14.3861480712891,10.5333333333333,17.6612903225806,25.0258064516129,7.45714285714286,15.68,23.1
1968-11-01,NA,0.629998779296898,7.2198425292969,6.15357142857143,10.0233333333333,16.8838709677419,4.88709677419355,7.55483870967742,16.3096774193548
1968-12-01,NA,-1.5456604003906,-1.32111206054685,4.01612903225806,6.47741935483871,10.5178571428571,3.07096774193548,3.07096774193548,4.43548387096774
1969-01-01,NA,-1.58730163574216,2.08573303222659,4.01612903225806,6.47741935483871,10.4892857142857,3.48064516129032,4.98064516129032,8.12068965517241
1969-02-01,NA,-0.0219482421874773,2.98883972167971,4.88709677419355,7.53928571428571,14.7516129032258,3.48064516129032,5.91290322580645,10.1666666666667
1969-03-01,NA,3.62554321289065,5.86435852050784,7.09677419354839,12.9766666666667,21.9709677419355,4.71290322580645,6.80967741935484,12.9258064516129
1969-04-01,NA,11.5076843261719,14.9107147216797,12.8322580645161,21.55,26.5774193548387,7.55483870967742,16.3096774193548,23.1935483870968
1969-05-01,NA,14.2733093261719,15.2114959716797,16.4064516129032,23.1935483870968,27.1096774193548,7.90967741935484,16.4064516129032,23.9322580645161
1969-06-01,NA,18.3775421142578,22.20546875,19.31,25.91,28.2,14.5548387096774,22.8333333333333,26.9
1969-07-01,NA,18.9009033203125,24.7938171386719,20.2935483870968,26.1866666666667,28.7516129032258,17.67,25.1387096774194,27.8838709677419
1969-08-01,NA,17.8860565185547,21.6870056152344,18.8709677419355,25.1766666666667,27.8838709677419,13.0838709677419,22.2566666666667,26.7161290322581
1969-09-01,NA,14.5754486083985,18.1292205810547,16.5633333333333,23.5333333333333,27.1096774193548,10.6344827586207,18.3933333333333,25.1766666666667
1969-10-01,NA,8.47524414062502,11.2011657714844,10.8466666666667,17.8645161290323,25.1387096774194,6.76129032258064,11.1709677419355,19.7129032258065
